Month,DayofWeek,Tm,Home_Away,Opp,W/L,R,RA,W-L,Rank,Win,Loss,D/N,cLI,Streak,Team,Run_Diff,Avg_R_MA3,Avg_Ra_MA3,RunDiff_MA3,Avg_R_MA5,Avg_Ra_MA5,RunDiff_MA5,Avg_R_MA10,Avg_Ra_MA10,RunDiff_MA10
9,5,CHW,0,SDP,0,2.0,6.0,36-119,5.0,Pérez,Flexen,1,.00,-4.0,CHW,-4.0,2.333,4.333,-2.0,3.0,4.4,-1.4,3.0,4.4,-1.4
9,6,CHW,0,SDP,0,2.0,4.0,36-120,5.0,Estrada,Ellard,0,.00,-5.0,CHW,-2.0,2.0,4.333,-2.333,1.8,4.4,-2.6,3.2,4.3,-1.1
9,1,CHW,1,LAA,2,3.0,2.0,37-120,5.0,Berroa,Strickland,1,.00,1.0,CHW,1.0,2.333,4.0,-1.667,2.4,3.8,-1.4,3.1,3.9,-0.8
9,2,CHW,1,LAA,3,4.0,3.0,38-120,5.0,Shuster,Quijada,1,.00,2.0,CHW,1.0,3.0,3.0,0.0,2.6,3.6,-1.0,3.5,4.0,-0.5
9,3,CHW,1,LAA,2,7.0,0.0,39-120,5.0,Flexen,Anderson,0,.00,3.0,CHW,7.0,4.667,1.667,3.0,3.6,3.0,0.6,3.5,3.4,0.1
9,4,CHW,0,DET,0,1.0,4.0,39-121,5.0,Hurter,Shuster,1,.00,-1.0,CHW,-3.0,4.0,2.333,1.667,3.4,2.6,0.8,3.2,3.5,-0.3
9,5,CHW,0,DET,2,4.0,0.0,40-121,5.0,Burke,Brieske,0,.00,1.0,CHW,4.0,4.0,1.333,2.667,3.8,1.8,2.0,2.8,3.1,-0.3
9,6,CHW,0,DET,2,9.0,5.0,41-121,5.0,Cannon,Maeda,0,.00,2.0,CHW,4.0,4.667,3.0,1.667,5.0,2.4,2.6,3.7,3.1,0.6
3,3,CLE,0,OAK,2,8.0,0.0,1-0,1.0,Bieber,Wood,1,.96,1.0,CLE,8.0,7.0,1.667,5.333,5.8,1.8,4.0,4.2,2.7,1.5
3,4,CLE,0,OAK,2,6.0,4.0,2-0,1.0,Allen,Stripling,1,1.00,2.0,CLE,2.0,7.667,3.0,4.667,5.6,2.6,3.0,4.6,2.8,1.8
3,5,CLE,0,OAK,2,12.0,3.0,3-0,1.0,Sandlin,Sears,0,1.04,3.0,CLE,9.0,8.667,2.333,6.333,7.8,2.4,5.4,5.6,2.5,3.1
3,6,CLE,0,OAK,1,3.0,4.0,3-1,2.0,Jiménez,Barlow,0,1.05,-1.0,CLE,-1.0,7.0,3.667,3.333,7.6,3.2,4.4,5.7,2.5,3.2
4,0,CLE,0,SEA,0,4.0,5.0,3-2,2.0,Hancock,McKenzie,1,1.03,-2.0,CLE,-1.0,6.333,4.0,2.333,6.6,3.2,3.4,5.8,2.8,3.0
4,1,CLE,0,SEA,2,5.0,2.0,4-2,2.0,Bieber,Castillo,1,1.02,1.0,CLE,3.0,4.0,3.667,0.333,6.0,3.6,2.4,5.9,2.7,3.2
4,2,CLE,0,SEA,2,8.0,0.0,5-2,2.0,Allen,Kirby,0,1.02,2.0,CLE,8.0,5.667,2.333,3.333,6.4,2.8,3.6,6.0,2.7,3.3
4,3,CLE,0,MIN,2,4.0,2.0,6-2,1.0,Bibee,López,0,1.12,3.0,CLE,2.0,5.667,1.333,4.333,4.8,2.6,2.2,6.3,2.5,3.8
4,5,CLE,0,MIN,2,3.0,1.0,7-2,1.0,Sandlin,Ryan,0,1.16,4.0,CLE,2.0,5.0,1.0,4.0,4.8,2.0,2.8,6.2,2.6,3.6
4,0,CLE,1,CHW,2,4.0,0.0,8-2,1.0,McKenzie,Banks,1,1.11,5.0,CLE,4.0,3.667,1.0,2.667,4.8,1.0,3.8,5.7,2.1,3.6
4,1,CLE,1,CHW,0,5.0,7.0,8-3,1.0,Wilson,Barlow,1,1.16,-1.0,CLE,-2.0,4.0,2.667,1.333,4.8,2.0,2.8,5.4,2.8,2.6
4,2,CLE,1,CHW,3,7.0,6.0,9-3,1.0,Morgan,Shaw,1,1.16,1.0,CLE,1.0,5.333,4.333,1.0,4.6,3.2,1.4,5.5,3.0,2.5
4,5,CLE,1,NYY,0,2.0,3.0,9-4,2.0,Schmidt,Carrasco,0,1.14,-1.0,CLE,-1.0,4.667,5.333,-0.667,4.2,3.4,0.8,4.5,3.0,1.5
4,5,CLE,1,NYY,0,2.0,8.0,9-5,2.0,Poteet,McKenzie,1,1.15,-2.0,CLE,-6.0,3.667,5.667,-2.0,4.0,4.8,-0.8,4.4,3.4,1.0
4,6,CLE,1,NYY,3,8.0,7.0,10-5,1.0,Beede,Ferguson,0,1.16,1.0,CLE,1.0,4.0,6.0,-2.0,4.8,6.2,-1.4,4.8,3.6,1.2
4,0,CLE,0,BOS,2,6.0,0.0,11-5,1.0,Herrin,Bernardino,0,1.18,2.0,CLE,6.0,5.333,5.0,0.333,5.0,4.8,0.2,4.9,3.4,1.5
4,1,CLE,0,BOS,2,10.0,7.0,12-5,1.0,Clase,Winckowski,1,1.19,3.0,CLE,3.0,8.0,4.667,3.333,5.6,5.0,0.6,5.1,4.1,1.0
4,2,CLE,0,BOS,0,0.0,2.0,12-6,1.0,Houck,Lively,1,1.18,-1.0,CLE,-2.0,5.333,3.0,2.333,5.2,4.8,0.4,4.7,4.1,0.6
4,3,CLE,0,BOS,2,5.0,4.0,13-6,1.0,Carrasco,Criswell,0,1.16,1.0,CLE,1.0,5.0,4.333,0.667,5.8,4.0,1.8,4.9,4.4,0.5
4,4,CLE,1,OAK,2,10.0,2.0,14-6,1.0,McKenzie,Boyle,1,1.19,2.0,CLE,8.0,5.0,2.667,2.333,6.2,3.0,3.2,5.5,4.6,0.9
4,5,CLE,1,OAK,2,6.0,3.0,15-6,1.0,Allen,Wood,1,1.17,3.0,CLE,3.0,7.0,3.0,4.0,6.2,3.6,2.6,5.6,4.2,1.4
4,6,CLE,1,OAK,2,6.0,2.0,16-6,1.0,Bibee,Stripling,0,1.20,4.0,CLE,4.0,7.333,2.333,5.0,5.4,2.6,2.8,5.5,3.8,1.7
4,1,CLE,1,BOS,2,4.0,1.0,17-6,1.0,Barlow,Houck,1,1.21,5.0,CLE,3.0,5.333,2.0,3.333,6.2,2.4,3.8,5.7,3.6,2.1
4,2,CLE,1,BOS,0,0.0,8.0,17-7,1.0,Criswell,Carrasco,1,1.17,-1.0,CLE,-8.0,3.333,3.667,-0.333,5.2,3.2,2.0,5.5,3.6,1.9
4,3,CLE,1,BOS,2,6.0,4.0,18-7,1.0,Gaddis,Anderson,0,1.22,1.0,CLE,2.0,3.333,4.333,-1.0,4.4,3.6,0.8,5.3,3.3,2.0
4,4,CLE,0,ATL,0,2.0,6.0,18-8,1.0,Sale,Allen,1,1.19,-1.0,CLE,-4.0,2.667,6.0,-3.333,3.6,4.2,-0.6,4.9,3.9,1.0
4,5,CLE,0,ATL,2,4.0,2.0,19-8,1.0,Barlow,Lee,1,1.15,1.0,CLE,2.0,4.0,4.0,0.0,3.2,4.2,-1.0,4.3,3.4,0.9
4,6,CLE,0,ATL,1,3.0,4.0,19-9,1.0,Minter,Clase,0,1.16,-1.0,CLE,-1.0,3.0,4.0,-1.0,3.0,4.8,-1.8,4.6,3.6,1.0
4,1,CLE,0,HOU,1,9.0,10.0,19-10,1.0,Hader,Gaddis,1,1.22,-2.0,CLE,-1.0,5.333,5.333,0.0,4.8,5.2,-0.4,5.0,4.2,0.8
5,2,CLE,0,HOU,2,3.0,2.0,20-10,1.0,Smith,Dubin,1,1.23,1.0,CLE,1.0,5.0,5.333,-0.333,4.2,4.8,-0.6,4.3,4.2,0.1
5,3,CLE,0,HOU,0,2.0,8.0,20-11,1.0,Scott,Allen,1,1.18,-1.0,CLE,-6.0,4.667,6.667,-2.0,4.2,5.2,-1.0,3.9,4.7,-0.8
5,4,CLE,1,LAA,0,0.0,6.0,20-12,1.0,Soriano,Bibee,1,1.20,-2.0,CLE,-6.0,1.667,5.333,-3.667,3.4,6.0,-2.6,3.3,5.1,-1.8
5,5,CLE,1,LAA,2,7.0,1.0,21-12,1.0,Lively,Detmers,1,1.21,1.0,CLE,6.0,3.0,5.0,-2.0,4.2,5.4,-1.2,3.6,5.1,-1.5
5,6,CLE,1,LAA,2,4.0,1.0,22-12,1.0,Carrasco,Canning,0,1.25,2.0,CLE,3.0,3.667,2.667,1.0,3.2,3.6,-0.4,4.0,4.4,-0.4
5,0,CLE,1,DET,2,2.0,1.0,23-12,1.0,Sandlin,Flaherty,1,1.34,3.0,CLE,1.0,4.333,1.0,3.333,3.0,3.4,-0.4,3.6,4.1,-0.5
5,1,CLE,1,DET,0,7.0,11.0,23-13,1.0,Holton,Avila,1,1.35,-1.0,CLE,-4.0,4.333,4.333,0.0,4.0,4.0,0.0,4.1,4.6,-0.5
5,2,CLE,1,DET,3,5.0,4.0,24-13,1.0,Clase,Lange,0,1.36,1.0,CLE,1.0,4.667,5.333,-0.667,5.0,3.6,1.4,4.2,4.8,-0.6
5,3,CLE,0,CHW,0,2.0,3.0,24-14,1.0,Fedde,Lively,1,1.16,-1.0,CLE,-1.0,4.667,6.0,-1.333,4.0,4.0,0.0,4.1,4.7,-0.6
5,4,CLE,0,CHW,0,3.0,6.0,24-15,1.0,Crochet,Carrasco,1,1.17,-2.0,CLE,-3.0,3.333,4.333,-1.0,3.8,5.0,-1.2,3.5,4.3,-0.8
5,5,CLE,0,CHW,0,1.0,3.0,24-16,1.0,Hill,McKenzie,1,1.23,-3.0,CLE,-2.0,2.0,4.0,-2.0,3.6,5.4,-1.8,3.3,4.4,-1.1
5,6,CLE,0,CHW,2,7.0,0.0,25-16,1.0,Allen,Soroka,0,1.21,1.0,CLE,7.0,3.667,3.0,0.667,3.6,3.2,0.4,3.8,3.6,0.2
5,0,CLE,0,TEX,2,7.0,0.0,26-16,1.0,Gaddis,Leclerc,1,1.28,2.0,CLE,7.0,5.0,1.0,4.0,4.0,2.4,1.6,4.5,3.0,1.5
5,1,CLE,0,TEX,2,7.0,4.0,27-16,1.0,Lively,Leiter,1,1.30,3.0,CLE,3.0,7.0,1.333,5.667,5.0,2.6,2.4,4.5,3.3,1.2
5,2,CLE,0,TEX,0,0.0,4.0,27-17,1.0,Gray,Carrasco,1,1.29,-1.0,CLE,-4.0,4.667,2.667,2.0,4.4,2.2,2.2,4.1,3.6,0.5
5,4,CLE,1,MIN,2,3.0,2.0,28-17,1.0,Herrin,Durán,1,1.43,1.0,CLE,1.0,3.333,3.333,0.0,4.8,2.0,2.8,4.2,3.7,0.5
5,5,CLE,1,MIN,2,11.0,4.0,29-17,1.0,Allen,Ober,1,1.40,2.0,CLE,7.0,4.667,3.333,1.333,5.6,2.8,2.8,4.6,3.0,1.6
5,6,CLE,1,MIN,3,5.0,2.0,30-17,1.0,Clase,Durán,0,1.38,3.0,CLE,3.0,6.333,2.667,3.667,5.2,3.2,2.0,4.6,2.8,1.8
5,0,CLE,1,NYM,2,3.0,1.0,31-17,1.0,Lively,Megill,1,1.15,4.0,CLE,2.0,6.333,2.333,4.0,4.4,2.6,1.8,4.7,2.6,2.1
5,1,CLE,1,NYM,2,7.0,6.0,32-17,1.0,Sandlin,Houser,1,1.19,5.0,CLE,1.0,5.0,3.0,2.0,5.8,3.0,2.8,5.1,2.6,2.5
5,2,CLE,1,NYM,2,6.0,3.0,33-17,1.0,Gaddis,Garrett,0,1.16,6.0,CLE,3.0,5.333,3.333,2.0,6.4,3.2,3.2,5.6,2.6,3.0
5,4,CLE,0,LAA,2,10.0,4.0,34-17,1.0,Allen,Sandoval,1,1.12,7.0,CLE,6.0,7.667,4.333,3.333,6.2,3.2,3.0,5.9,3.0,2.9
5,5,CLE,0,LAA,2,4.0,3.0,35-17,1.0,Bibee,Soriano,1,1.08,8.0,CLE,1.0,6.667,3.333,3.333,6.0,3.4,2.6,5.6,3.3,2.3
5,6,CLE,0,LAA,2,5.0,4.0,36-17,1.0,Lively,Detmers,0,1.02,9.0,CLE,1.0,6.333,3.667,2.667,6.4,4.0,2.4,5.4,3.3,2.1
5,0,CLE,0,COL,0,6.0,8.0,36-18,1.0,Rogers,Curry,0,1.02,-1.0,CLE,-2.0,5.0,5.0,0.0,6.2,4.4,1.8,6.0,3.7,2.3
5,1,CLE,0,COL,2,13.0,7.0,37-18,1.0,Smith,Lambert,1,1.02,1.0,CLE,6.0,8.0,6.333,1.667,7.6,5.2,2.4,7.0,4.2,2.8
5,2,CLE,0,COL,0,4.0,7.0,37-19,1.0,Blach,Allen,1,1.04,-1.0,CLE,-3.0,7.667,7.333,0.333,6.4,5.8,0.6,6.3,4.5,1.8
5,4,CLE,1,WSN,2,7.0,1.0,38-19,1.0,Bibee,Corbin,1,1.08,1.0,CLE,6.0,8.0,5.0,3.0,7.0,5.4,1.6,6.5,4.4,2.1
6,5,CLE,1,WSN,2,3.0,2.0,39-19,1.0,Lively,Parker,0,1.01,2.0,CLE,1.0,4.667,3.333,1.333,6.6,5.0,1.6,6.5,4.5,2.0
6,6,CLE,1,WSN,0,2.0,5.0,39-20,1.0,Irvin,Carrasco,0,.98,-1.0,CLE,-3.0,4.0,2.667,1.333,5.8,4.4,1.4,6.0,4.4,1.6
6,1,CLE,1,KCR,2,8.0,5.0,40-20,1.0,Smith,Long,1,1.36,1.0,CLE,3.0,4.333,4.0,0.333,4.8,4.0,0.8,6.2,4.6,1.6
6,3,CLE,1,KCR,0,3.0,4.0,40-21,1.0,Long,Gaddis,0,1.30,-1.0,CLE,-1.0,4.333,4.667,-0.333,4.6,3.4,1.2,5.5,4.6,0.9
6,4,CLE,0,MIA,0,2.0,3.0,40-22,1.0,Scott,Smith,1,1.08,-2.0,CLE,-1.0,4.333,4.0,0.333,3.6,3.8,-0.2,5.3,4.6,0.7
6,5,CLE,0,MIA,2,8.0,0.0,41-22,1.0,Lively,Muñoz,1,1.08,1.0,CLE,8.0,4.333,2.333,2.0,4.6,3.4,1.2,5.6,4.2,1.4
6,6,CLE,0,MIA,2,6.0,3.0,42-22,1.0,Sandlin,Puk,0,1.01,2.0,CLE,3.0,5.333,2.0,3.333,5.4,3.0,2.4,5.6,3.7,1.9
6,1,CLE,0,CIN,2,5.0,3.0,43-22,1.0,McKenzie,Martinez,1,1.00,3.0,CLE,2.0,6.333,2.0,4.333,4.8,2.6,2.2,4.8,3.3,1.5
6,2,CLE,0,CIN,0,2.0,4.0,43-23,1.0,Lodolo,Bibee,1,.89,-1.0,CLE,-2.0,4.333,3.333,1.0,4.6,2.6,2.0,4.6,3.0,1.6
6,4,CLE,0,TOR,2,3.0,1.0,44-23,1.0,Allen,Gausman,1,1.04,1.0,CLE,2.0,3.333,2.667,0.667,4.8,2.2,2.6,4.2,3.0,1.2
6,5,CLE,0,TOR,0,0.0,5.0,44-24,1.0,Francis,Carrasco,0,.97,-1.0,CLE,-5.0,1.667,3.333,-1.667,3.2,3.2,0.0,3.9,3.3,0.6
6,6,CLE,0,TOR,0,6.0,7.0,44-25,1.0,Berríos,Lively,0,1.02,-2.0,CLE,-1.0,3.0,4.333,-1.333,3.2,4.0,-0.8,4.3,3.5,0.8
6,1,CLE,1,SEA,0,5.0,8.0,44-26,1.0,Miller,McKenzie,1,1.33,-3.0,CLE,-3.0,3.667,6.667,-3.0,3.2,5.0,-1.8,4.0,3.8,0.2
6,2,CLE,1,SEA,2,8.0,0.0,45-26,1.0,Bibee,Woo,1,1.34,1.0,CLE,8.0,6.333,5.0,1.333,4.4,4.2,0.2,4.5,3.4,1.1
6,3,CLE,1,SEA,2,6.0,3.0,46-26,1.0,Allen,Castillo,0,1.33,2.0,CLE,3.0,6.333,3.667,2.667,5.0,4.6,0.4,4.9,3.4,1.5
6,4,CLE,1,TOR,2,7.0,1.0,47-26,1.0,Carrasco,Rodríguez,1,1.04,3.0,CLE,6.0,7.0,1.333,5.667,6.4,3.8,2.6,4.8,3.5,1.3
6,5,CLE,1,TOR,2,6.0,3.0,48-26,1.0,Lively,Berríos,0,.96,4.0,CLE,3.0,6.333,2.333,4.0,6.4,3.0,3.4,4.8,3.5,1.3
6,6,CLE,1,TOR,2,6.0,5.0,49-26,1.0,Herrin,Kikuchi,0,.91,5.0,CLE,1.0,6.333,3.0,3.333,6.6,2.4,4.2,4.9,3.7,1.2
6,0,CLE,0,BAL,2,3.0,2.0,50-26,1.0,Bibee,Povich,1,.87,6.0,CLE,1.0,5.0,3.333,1.667,5.6,2.8,2.8,5.0,3.5,1.5
6,1,CLE,0,BAL,2,10.0,8.0,51-26,1.0,Avila,Irvin,1,.78,7.0,CLE,2.0,6.333,5.0,1.333,6.4,3.8,2.6,5.7,4.2,1.5
6,2,CLE,0,BAL,0,2.0,4.0,51-27,1.0,Rodriguez,Curry,1,.71,-1.0,CLE,-2.0,5.0,4.667,0.333,5.4,4.4,1.0,5.9,4.1,1.8
6,3,CLE,0,KCR,0,1.0,2.0,51-28,1.0,Long,Lively,1,.95,-2.0,CLE,-1.0,4.333,4.667,-0.333,4.4,4.2,0.2,5.4,3.6,1.8
6,4,CLE,0,KCR,0,3.0,10.0,51-29,1.0,Marsh,McKenzie,1,1.05,-3.0,CLE,-7.0,2.0,5.333,-3.333,3.8,5.2,-1.4,5.2,3.8,1.4
6,5,CLE,0,KCR,2,7.0,2.0,52-29,1.0,Bibee,Ragans,0,1.18,1.0,CLE,5.0,3.667,4.667,-1.0,4.6,5.2,-0.6,5.1,4.0,1.1
6,6,CLE,0,KCR,0,2.0,6.0,52-30,1.0,Lugo,Allen,0,1.15,-1.0,CLE,-4.0,4.0,6.0,-2.0,3.0,4.8,-1.8,4.7,4.3,0.4
7,1,CLE,1,CHW,3,7.0,6.0,53-30,1.0,Clase,Kopech,1,.90,1.0,CLE,1.0,5.333,4.667,0.667,4.0,5.2,-1.2,4.7,4.8,-0.1
7,2,CLE,1,CHW,0,2.0,8.0,53-31,1.0,Fedde,Williams,1,.90,-1.0,CLE,-6.0,3.667,6.667,-3.0,4.2,6.4,-2.2,4.3,5.3,-1.0
7,3,CLE,1,CHW,2,8.0,4.0,54-31,1.0,Lively,Shuster,0,.92,1.0,CLE,4.0,5.667,6.0,-0.333,5.2,5.2,0.0,4.5,5.2,-0.7
7,4,CLE,1,SFG,0,2.0,4.0,54-32,1.0,Walker,Bibee,1,.86,-1.0,CLE,-2.0,4.0,5.333,-1.333,4.2,5.6,-1.4,4.4,5.4,-1.0
7,5,CLE,1,SFG,2,5.0,4.0,55-32,1.0,Avila,Harrison,0,.92,1.0,CLE,1.0,5.0,4.0,1.0,4.8,5.2,-0.4,3.9,5.0,-1.1
7,6,CLE,1,SFG,2,5.0,4.0,56-32,1.0,Smith,Hjelle,0,.82,2.0,CLE,1.0,4.0,4.0,0.0,4.4,4.8,-0.4,4.2,5.0,-0.8
7,0,CLE,0,DET,0,0.0,1.0,56-33,1.0,Holton,Barlow,1,.80,-1.0,CLE,-1.0,3.333,3.0,0.333,4.0,3.4,0.6,4.1,4.9,-0.8
7,1,CLE,0,DET,2,9.0,8.0,57-33,1.0,Barlow,Vest,1,.96,1.0,CLE,1.0,4.667,4.333,0.333,4.2,4.2,0.0,4.7,4.7,0.0
7,2,CLE,0,DET,0,4.0,5.0,57-34,1.0,Olson,Bibee,1,.83,-1.0,CLE,-1.0,4.333,4.667,-0.333,4.6,4.4,0.2,4.4,5.0,-0.6
7,3,CLE,0,DET,0,1.0,10.0,57-35,1.0,Flaherty,Howard,0,.94,-2.0,CLE,-9.0,4.667,7.667,-3.0,3.8,5.6,-1.8,4.3,5.4,-1.1
7,4,CLE,0,TBR,0,0.0,2.0,57-36,1.0,Bradley,Carrasco,1,1.01,-3.0,CLE,-2.0,1.667,5.667,-4.0,2.8,5.2,-2.4,3.6,5.0,-1.4
7,5,CLE,0,TBR,2,4.0,2.0,58-36,1.0,Sandlin,Cleavinger,0,1.11,1.0,CLE,2.0,1.667,4.667,-3.0,3.6,5.4,-1.8,3.8,4.4,-0.6
7,6,CLE,0,TBR,0,0.0,2.0,58-37,1.0,Pepiot,Lively,0,1.02,-1.0,CLE,-2.0,1.333,2.0,-0.667,1.8,4.2,-2.4,3.0,4.2,-1.2
7,4,CLE,1,SDP,2,7.0,0.0,59-37,1.0,Bibee,Waldron,1,1.07,1.0,CLE,7.0,3.667,1.333,2.333,2.4,3.2,-0.8,3.5,3.8,-0.3
7,5,CLE,1,SDP,0,0.0,7.0,59-38,1.0,Cease,Williams,1,1.01,-1.0,CLE,-7.0,2.333,3.0,-0.667,2.2,2.6,-0.4,3.0,4.1,-1.1
7,6,CLE,1,SDP,0,1.0,2.0,59-39,1.0,King,Lively,0,1.10,-2.0,CLE,-1.0,2.667,3.0,-0.333,2.4,2.6,-0.2,2.6,3.9,-1.3
7,0,CLE,1,DET,0,2.0,8.0,59-40,1.0,Skubal,Carrasco,1,1.19,-3.0,CLE,-6.0,1.0,5.667,-4.667,2.0,3.8,-1.8,2.8,4.6,-1.8
7,1,CLE,1,DET,2,5.0,4.0,60-40,1.0,Smith,Wentz,1,1.33,1.0,CLE,1.0,2.667,4.667,-2.0,3.0,4.2,-1.2,2.4,4.2,-1.8
7,2,CLE,1,DET,2,2.0,1.0,61-40,1.0,Gaddis,Brieske,1,1.14,2.0,CLE,1.0,3.0,4.333,-1.333,2.0,4.4,-2.4,2.2,3.8,-1.6
7,3,CLE,1,DET,0,0.0,3.0,61-41,1.0,Lucas,Williams,0,1.05,-1.0,CLE,-3.0,2.333,2.667,-0.333,2.0,3.6,-1.6,2.1,3.1,-1.0
7,4,CLE,0,PHI,2,3.0,1.0,62-41,1.0,Lively,Sánchez,1,1.11,1.0,CLE,2.0,1.667,1.667,0.0,2.4,3.4,-1.0,2.4,3.0,-0.6
7,5,CLE,0,PHI,0,0.0,8.0,62-42,1.0,Phillips,Carrasco,1,1.07,-1.0,CLE,-8.0,1.0,4.0,-3.0,2.0,3.4,-1.4,2.0,3.6,-1.6
7,6,CLE,0,PHI,2,4.0,3.0,63-42,1.0,Herrin,Alvarado,0,1.11,1.0,CLE,1.0,2.333,4.0,-1.667,1.8,3.2,-1.4,2.4,3.7,-1.3
7,0,CLE,0,DET,2,8.0,4.0,64-42,1.0,Bibee,Brieske,1,1.05,2.0,CLE,4.0,4.0,5.0,-1.0,3.0,3.8,-0.8,2.5,4.1,-1.6
7,1,CLE,0,DET,2,5.0,0.0,65-42,1.0,Williams,Faedo,0,.89,3.0,CLE,5.0,5.667,2.333,3.333,4.0,3.2,0.8,3.0,3.4,-0.4
8,3,CLE,1,BAL,2,10.0,3.0,66-42,1.0,Lively,Rogers,1,.99,4.0,CLE,7.0,7.667,2.333,5.333,5.4,3.6,1.8,3.9,3.5,0.4
8,4,CLE,1,BAL,2,8.0,4.0,67-42,1.0,Smith,Kremer,1,.87,5.0,CLE,4.0,7.667,2.333,5.333,7.0,2.8,4.2,4.5,3.1,1.4
8,5,CLE,1,BAL,0,4.0,7.0,67-43,1.0,Eflin,Cantillo,1,.86,-1.0,CLE,-3.0,7.333,4.667,2.667,7.0,3.6,3.4,4.4,3.4,1.0
8,6,CLE,1,BAL,0,5.0,9.0,67-44,1.0,Burnes,Williams,0,.95,-2.0,CLE,-4.0,5.667,6.667,-1.0,6.4,4.6,1.8,4.7,4.2,0.5
8,0,CLE,1,ARI,0,6.0,7.0,67-45,1.0,Thompson,Clase,1,1.05,-3.0,CLE,-1.0,5.0,7.667,-2.667,6.6,6.0,0.6,5.3,4.6,0.7
8,2,CLE,1,ARI,0,3.0,7.0,67-46,1.0,Pfaadt,Lively,0,1.12,-4.0,CLE,-4.0,4.667,7.667,-3.0,5.2,6.8,-1.6,5.3,5.2,0.1
8,2,CLE,1,ARI,0,3.0,5.0,67-47,1.0,Rodríguez,Carrasco,0,1.20,-5.0,CLE,-2.0,4.0,6.333,-2.333,4.2,7.0,-2.8,5.6,4.9,0.7
8,4,CLE,0,MIN,0,2.0,4.0,67-48,1.0,Ober,Cantillo,0,1.72,-6.0,CLE,-2.0,2.667,5.333,-2.667,3.8,6.4,-2.6,5.4,5.0,0.4
8,4,CLE,0,MIN,0,3.0,6.0,67-49,1.0,Sands,Cobb,1,1.89,-7.0,CLE,-3.0,2.667,5.0,-2.333,3.4,5.8,-2.4,4.9,5.2,-0.3
8,5,CLE,0,MIN,2,2.0,1.0,68-49,1.0,Williams,Woods Richardson,1,2.01,1.0,CLE,1.0,2.333,3.667,-1.333,2.6,4.6,-2.0,4.6,5.3,-0.7
8,6,CLE,0,MIN,2,5.0,3.0,69-49,1.0,Bibee,Thielbar,0,1.89,2.0,CLE,2.0,3.333,3.333,0.0,3.0,3.8,-0.8,4.1,5.3,-1.2
8,0,CLE,1,CHC,2,9.0,8.0,70-49,1.0,Sandlin,Merryweather,1,1.24,3.0,CLE,1.0,5.333,4.0,1.333,4.2,4.4,-0.2,4.2,5.7,-1.5
8,1,CLE,1,CHC,2,2.0,1.0,71-49,1.0,Avila,Smyly,1,1.22,4.0,CLE,1.0,5.333,4.0,1.333,4.2,3.8,0.4,4.0,5.1,-1.1
8,2,CLE,1,CHC,2,6.0,1.0,72-49,1.0,Cobb,Taillon,1,1.15,5.0,CLE,5.0,5.667,3.333,2.333,4.8,2.8,2.0,4.1,4.3,-0.2
8,4,CLE,0,MIL,0,3.0,5.0,72-50,1.0,Civale,Williams,1,1.07,-1.0,CLE,-2.0,3.667,2.333,1.333,5.0,3.6,1.4,3.8,4.1,-0.3
8,5,CLE,0,MIL,0,1.0,2.0,72-51,1.0,Peralta,Bibee,1,1.20,-2.0,CLE,-1.0,3.333,2.667,0.667,4.2,3.4,0.8,3.6,3.6,0.0
8,6,CLE,0,MIL,0,0.0,2.0,72-52,1.0,Rea,Lively,0,1.35,-3.0,CLE,-2.0,1.333,3.0,-1.667,2.4,2.2,0.2,3.3,3.3,0.0
8,1,CLE,0,NYY,2,9.0,5.0,73-52,1.0,Herrin,Mayza,1,1.48,1.0,CLE,4.0,3.333,3.0,0.333,3.8,3.0,0.8,4.0,3.4,0.6
8,2,CLE,0,NYY,0,1.0,8.0,73-53,1.0,Cortés,Cantillo,1,1.39,-1.0,CLE,-7.0,3.333,5.0,-1.667,2.8,4.4,-1.6,3.8,3.6,0.2
8,3,CLE,0,NYY,0,0.0,6.0,73-54,1.0,Cole,Williams,0,1.51,-2.0,CLE,-6.0,3.333,6.333,-3.0,2.2,4.6,-2.4,3.6,4.1,-0.5
8,4,CLE,1,TEX,0,3.0,5.0,73-55,1.0,Eovaldi,Bibee,1,1.56,-3.0,CLE,-2.0,1.333,6.333,-5.0,2.6,5.2,-2.6,3.4,4.3,-0.9
8,5,CLE,1,TEX,2,13.0,5.0,74-55,1.0,Lively,Gray,1,1.53,1.0,CLE,8.0,5.333,5.333,0.0,5.2,5.8,-0.6,3.8,4.0,-0.2
8,6,CLE,1,TEX,2,4.0,2.0,75-55,1.0,Boyd,Bradford,0,1.48,2.0,CLE,2.0,6.667,4.0,2.667,4.2,5.2,-1.0,4.0,4.1,-0.1
8,0,CLE,1,KCR,0,3.0,4.0,75-56,1.0,Schreiber,Gaddis,0,1.97,-1.0,CLE,-1.0,6.667,3.667,3.0,4.6,4.4,0.2,3.7,4.4,-0.7
8,0,CLE,1,KCR,0,4.0,9.0,75-57,1.0,Long,Allen,1,2.15,-2.0,CLE,-5.0,3.667,5.0,-1.333,5.4,5.0,0.4,3.8,4.8,-1.0
8,1,CLE,1,KCR,0,1.0,6.0,75-58,1.0,McArthur,Williams,1,2.29,-3.0,CLE,-5.0,2.667,6.333,-3.667,5.0,5.2,-0.2,3.8,5.2,-1.4
8,2,CLE,1,KCR,2,7.0,5.0,76-58,1.0,Morgan,Erceg,0,2.51,1.0,CLE,2.0,4.0,6.667,-2.667,3.8,5.2,-1.4,4.5,5.5,-1.0
