Month,DayofWeek,Tm,Home_Away,Opp,W/L,R,RA,W-L,Rank,D/N,cLI,Streak,Boxscore,Run_Diff,Avg_R_MA3,Avg_Ra_MA3,RunDiff_MA3,Avg_R_MA5,Avg_Ra_MA5,RunDiff_MA5,Avg_R_MA10,Avg_Ra_MA10,RunDiff_MA10,Opp_Month,Opp_DayofWeek,Opp_Rank,Opp_cLI,Opp_Streak,Opp_Boxscore,Opp_Run_Diff,Opp_Avg_R_MA3,Opp_Avg_Ra_MA3,Opp_RunDiff_MA3,Opp_Avg_R_MA5,Opp_Avg_Ra_MA5,Opp_RunDiff_MA5,Opp_Avg_R_MA10,Opp_Avg_Ra_MA10,Opp_RunDiff_MA10
6,3,NYY,0,NYM,1,7.0,6.0,39-29,3.0,1,0.92,1,https://www.baseball-reference.com/boxes/NYN/NYN202306130.shtml,1.0,4.0,3.333,0.667,3.4,2.6,0.8,3.8,3.4,0.4,6,3,4.0,0.74,-2,https://www.baseball-reference.com/boxes/NYN/NYN202306130.shtml,-1.0,4.0,3.333,0.667,5.8,7.4,-1.6,4.3,6.1,-1.8
6,4,NYY,0,NYM,0,3.0,4.0,39-30,3.0,1,0.99,-1,https://www.baseball-reference.com/boxes/NYN/NYN202306140.shtml,-1.0,4.0,4.333,-0.333,3.4,3.4,0.0,3.7,3.0,0.7,6,4,4.0,0.69,1,https://www.baseball-reference.com/boxes/NYN/NYN202306140.shtml,1.0,3.667,4.0,-0.333,4.6,5.4,-0.8,4.7,6.1,-1.4
6,6,NYY,0,BOS,0,5.0,15.0,39-31,3.0,1,0.99,-2,https://www.baseball-reference.com/boxes/BOS/BOS202306160.shtml,-10.0,5.0,8.333,-3.333,4.0,5.8,-1.8,3.6,4.2,-0.6,6,6,5.0,0.59,1,https://www.baseball-reference.com/boxes/NYA/NYA202306090.shtml,1.0,2.667,5.667,-3.0,2.8,5.0,-2.2,3.8,4.7,-0.9
6,1,NYY,0,BOS,0,2.0,6.0,39-32,3.0,0,0.96,-3,https://www.baseball-reference.com/boxes/BOS/BOS202306181.shtml,-4.0,3.333,8.333,-5.0,3.8,6.8,-3.0,3.4,4.7,-1.3,6,1,5.0,0.58,1,https://www.baseball-reference.com/boxes/NYA/NYA202306110.shtml,1.0,2.333,2.333,0.0,2.4,4.4,-2.0,3.0,4.5,-1.5
6,1,NYY,0,BOS,0,1.0,4.0,39-33,3.0,1,0.99,-4,https://www.baseball-reference.com/boxes/BOS/BOS202306182.shtml,-3.0,2.667,8.333,-5.667,3.6,7.0,-3.4,3.3,4.8,-1.5,6,1,5.0,0.58,1,https://www.baseball-reference.com/boxes/NYA/NYA202306110.shtml,1.0,2.333,2.333,0.0,2.4,4.4,-2.0,3.0,4.5,-1.5
6,3,NYY,1,SEA,1,3.0,1.0,40-33,3.0,1,0.93,1,https://www.baseball-reference.com/boxes/NYA/NYA202306200.shtml,2.0,2.0,3.667,-1.667,2.8,6.0,-3.2,3.1,4.3,-1.2,6,3,4.0,0.75,-1,https://www.baseball-reference.com/boxes/NYA/NYA202306200.shtml,-2.0,3.0,2.667,0.333,2.6,2.8,-0.2,4.4,3.4,1.0
6,4,NYY,1,SEA,1,4.0,2.0,41-33,3.0,1,0.92,2,https://www.baseball-reference.com/boxes/NYA/NYA202306210.shtml,2.0,2.667,2.333,0.333,3.0,5.6,-2.6,3.2,4.5,-1.3,6,4,4.0,0.65,-2,https://www.baseball-reference.com/boxes/NYA/NYA202306210.shtml,-2.0,2.667,2.667,0.0,2.8,2.8,0.0,4.2,3.3,0.9
6,5,NYY,1,SEA,0,2.0,10.0,41-34,3.0,1,0.93,-1,https://www.baseball-reference.com/boxes/NYA/NYA202306220.shtml,-8.0,3.0,4.333,-1.333,2.4,4.6,-2.2,3.2,5.2,-2.0,6,5,4.0,0.57,1,https://www.baseball-reference.com/boxes/NYA/NYA202306220.shtml,8.0,4.333,3.0,1.333,4.2,2.8,1.4,4.6,3.3,1.3
6,6,NYY,1,TEX,0,2.0,4.0,41-35,3.0,1,0.93,-2,https://www.baseball-reference.com/boxes/NYA/NYA202306230.shtml,-2.0,2.667,5.333,-2.667,2.4,4.2,-1.8,3.1,5.5,-2.4,6,6,1.0,1.19,2,https://www.baseball-reference.com/boxes/NYA/NYA202306230.shtml,2.0,5.333,4.0,1.333,6.4,4.2,2.2,4.9,4.0,0.9
6,0,NYY,1,TEX,1,1.0,0.0,42-35,3.0,0,0.86,1,https://www.baseball-reference.com/boxes/NYA/NYA202306240.shtml,1.0,1.667,4.667,-3.0,2.4,3.4,-1.0,3.0,5.2,-2.2,6,0,1.0,1.1,-1,https://www.baseball-reference.com/boxes/NYA/NYA202306240.shtml,-1.0,3.333,2.0,1.333,4.2,3.0,1.2,4.6,3.4,1.2
6,1,NYY,1,TEX,1,5.0,3.0,43-35,3.0,0,0.94,2,https://www.baseball-reference.com/boxes/NYA/NYA202306250.shtml,2.0,2.667,2.333,0.333,2.8,3.8,-1.0,2.8,4.9,-2.1,6,1,1.0,1.21,-2,https://www.baseball-reference.com/boxes/NYA/NYA202306250.shtml,-2.0,2.333,2.667,-0.333,3.8,3.6,0.2,4.3,3.6,0.7
6,3,NYY,0,OAK,0,1.0,2.0,43-36,3.0,1,0.9,-1,https://www.baseball-reference.com/boxes/OAK/OAK202306270.shtml,-1.0,2.333,1.667,0.667,2.2,3.8,-1.6,2.6,4.7,-2.1,6,3,5.0,0.0,1,https://www.baseball-reference.com/boxes/OAK/OAK202306270.shtml,1.0,2.0,6.667,-4.667,2.4,6.0,-3.6,2.5,5.2,-2.7
6,4,NYY,0,OAK,1,11.0,0.0,44-36,3.0,1,0.85,1,https://www.baseball-reference.com/boxes/OAK/OAK202306280.shtml,11.0,5.667,1.667,4.0,4.0,1.8,2.2,3.2,3.2,0.0,6,4,5.0,0.0,-1,https://www.baseball-reference.com/boxes/OAK/OAK202306280.shtml,-11.0,1.0,8.0,-7.0,2.2,7.0,-4.8,2.4,5.7,-3.3
6,5,NYY,0,OAK,1,10.0,4.0,45-36,3.0,0,0.94,2,https://www.baseball-reference.com/boxes/OAK/OAK202306290.shtml,6.0,7.333,2.0,5.333,5.6,1.8,3.8,4.0,3.0,1.0,6,5,5.0,0.0,-2,https://www.baseball-reference.com/boxes/OAK/OAK202306290.shtml,-6.0,2.0,7.333,-5.333,2.0,8.2,-6.2,2.6,6.4,-3.8
7,0,NYY,0,STL,0,4.0,11.0,45-37,3.0,0,0.93,-1,https://www.baseball-reference.com/boxes/SLN/SLN202307011.shtml,-7.0,8.333,5.0,3.333,6.2,4.0,2.2,4.3,3.7,0.6,7,0,5.0,0.1,1,https://www.baseball-reference.com/boxes/SLN/SLN202307011.shtml,7.0,6.0,9.333,-3.333,5.8,7.0,-1.2,5.5,6.3,-0.8
7,0,NYY,0,STL,1,6.0,2.0,46-37,3.0,1,0.93,1,https://www.baseball-reference.com/boxes/SLN/SLN202307012.shtml,4.0,6.667,5.667,1.0,6.4,3.8,2.6,4.6,3.8,0.8,7,0,5.0,0.1,1,https://www.baseball-reference.com/boxes/SLN/SLN202307011.shtml,7.0,6.0,9.333,-3.333,5.8,7.0,-1.2,5.5,6.3,-0.8
7,1,NYY,0,STL,0,1.0,5.0,46-38,3.0,0,0.96,-1,https://www.baseball-reference.com/boxes/SLN/SLN202307020.shtml,-4.0,3.667,6.0,-2.333,6.4,4.4,2.0,4.3,4.1,0.2,7,1,5.0,0.1,1,https://www.baseball-reference.com/boxes/SLN/SLN202307020.shtml,4.0,6.0,3.667,2.333,5.0,7.0,-2.0,4.6,5.7,-1.1
7,2,NYY,1,BAL,1,6.0,3.0,47-38,3.0,1,1.1,1,https://www.baseball-reference.com/boxes/NYA/NYA202307030.shtml,3.0,4.333,3.333,1.0,5.4,5.0,0.4,4.7,3.4,1.3,7,2,2.0,1.17,-1,https://www.baseball-reference.com/boxes/NYA/NYA202307030.shtml,-3.0,1.667,2.667,-1.0,2.6,5.4,-2.8,3.4,5.2,-1.8
7,3,NYY,1,BAL,1,8.0,4.0,48-38,3.0,0,1.18,2,https://www.baseball-reference.com/boxes/NYA/NYA202307040.shtml,4.0,5.0,4.0,1.0,5.0,5.0,0.0,5.3,3.4,1.9,7,3,2.0,1.25,-2,https://www.baseball-reference.com/boxes/NYA/NYA202307040.shtml,-4.0,3.0,5.0,-2.0,2.0,4.8,-2.8,3.7,4.7,-1.0
7,4,NYY,1,BAL,0,3.0,6.0,48-39,3.0,1,1.24,-1,https://www.baseball-reference.com/boxes/NYA/NYA202307050.shtml,-3.0,5.667,4.333,1.333,4.8,4.0,0.8,5.5,4.0,1.5,7,4,2.0,1.31,1,https://www.baseball-reference.com/boxes/NYA/NYA202307050.shtml,3.0,4.333,5.667,-1.333,3.0,3.8,-0.8,3.7,4.6,-0.9
7,5,NYY,1,BAL,0,1.0,14.0,48-40,3.0,1,1.21,-2,https://www.baseball-reference.com/boxes/NYA/NYA202307060.shtml,-13.0,4.0,8.0,-4.0,3.8,6.4,-2.6,5.1,5.1,0.0,7,5,2.0,1.3,2,https://www.baseball-reference.com/boxes/NYA/NYA202307060.shtml,13.0,8.0,4.0,4.0,5.8,3.8,2.0,4.8,4.5,0.3
7,6,NYY,1,CHC,0,0.0,3.0,48-41,4.0,1,1.02,-3,https://www.baseball-reference.com/boxes/NYA/NYA202307070.shtml,-3.0,1.333,7.667,-6.333,3.6,6.0,-2.4,5.0,5.2,-0.2,7,6,3.0,0.38,1,https://www.baseball-reference.com/boxes/NYA/NYA202307070.shtml,3.0,4.0,3.0,1.0,5.0,4.6,0.4,4.7,4.9,-0.2
7,0,NYY,1,CHC,1,6.0,3.0,49-41,3.0,0,0.99,1,https://www.baseball-reference.com/boxes/NYA/NYA202307080.shtml,3.0,2.333,6.667,-4.333,3.6,6.0,-2.4,4.5,5.5,-1.0,7,0,3.0,0.44,-1,https://www.baseball-reference.com/boxes/NYA/NYA202307080.shtml,-3.0,3.667,4.0,-0.333,4.4,4.2,0.2,4.5,4.7,-0.2
7,1,NYY,1,CHC,0,4.0,7.0,49-42,4.0,0,1.03,-1,https://www.baseball-reference.com/boxes/NYA/NYA202307090.shtml,-3.0,3.333,4.333,-1.0,2.8,6.6,-3.8,3.9,5.8,-1.9,7,1,3.0,0.35,1,https://www.baseball-reference.com/boxes/NYA/NYA202307090.shtml,3.0,4.333,3.333,1.0,4.4,3.8,0.6,5.1,4.8,0.3
7,6,NYY,0,COL,0,2.0,7.0,49-43,4.0,1,1.0,-2,https://www.baseball-reference.com/boxes/COL/COL202307140.shtml,-5.0,4.0,5.667,-1.667,2.6,6.8,-4.2,3.7,5.4,-1.7,7,6,5.0,0.01,1,https://www.baseball-reference.com/boxes/COL/COL202307140.shtml,5.0,3.333,2.667,0.667,3.8,3.2,0.6,4.2,5.7,-1.5
7,0,NYY,0,COL,1,6.0,3.0,50-43,4.0,1,0.89,1,https://www.baseball-reference.com/boxes/COL/COL202307150.shtml,3.0,4.0,5.667,-1.667,3.6,4.6,-1.0,3.7,5.5,-1.8,7,0,5.0,0.0,-1,https://www.baseball-reference.com/boxes/COL/COL202307150.shtml,-3.0,3.333,3.0,0.333,3.6,3.2,0.4,4.2,4.9,-0.7
7,1,NYY,0,COL,0,7.0,8.0,50-44,4.0,0,0.89,-1,https://www.baseball-reference.com/boxes/COL/COL202307160.shtml,-1.0,5.0,6.0,-1.0,5.0,5.6,-0.6,4.3,5.8,-1.5,7,1,5.0,0.0,1,https://www.baseball-reference.com/boxes/COL/COL202307160.shtml,1.0,6.0,5.0,1.0,4.2,4.2,0.0,4.2,5.1,-0.9
7,2,NYY,0,LAA,0,3.0,4.0,50-45,5.0,1,0.86,-2,https://www.baseball-reference.com/boxes/ANA/ANA202307170.shtml,-1.0,5.333,5.0,0.333,4.4,5.8,-1.4,4.0,5.9,-1.9,7,2,4.0,0.56,1,https://www.baseball-reference.com/boxes/ANA/ANA202307170.shtml,1.0,8.333,8.0,0.333,7.0,8.2,-1.2,5.5,7.7,-2.2
7,3,NYY,0,LAA,0,1.0,5.0,50-46,5.0,1,0.87,-3,https://www.baseball-reference.com/boxes/ANA/ANA202307180.shtml,-4.0,3.667,5.667,-2.0,3.8,5.4,-1.6,3.3,6.0,-2.7,7,3,3.0,0.59,2,https://www.baseball-reference.com/boxes/ANA/ANA202307180.shtml,4.0,5.667,4.333,1.333,7.0,6.4,0.6,5.5,7.6,-2.1
7,4,NYY,0,LAA,0,3.0,7.0,50-47,5.0,0,0.85,-4,https://www.baseball-reference.com/boxes/ANA/ANA202307190.shtml,-4.0,2.333,5.333,-3.0,4.0,5.4,-1.4,3.3,6.1,-2.8,7,4,3.0,0.71,3,https://www.baseball-reference.com/boxes/ANA/ANA202307190.shtml,4.0,5.333,2.333,3.0,7.4,5.6,1.8,5.9,6.9,-1.0
7,6,NYY,1,KCR,1,5.0,4.0,51-47,4.0,1,0.69,1,https://www.baseball-reference.com/boxes/NYA/NYA202307210.shtml,1.0,3.0,5.333,-2.333,3.8,5.6,-1.8,3.7,5.1,-1.4,7,6,5.0,0.0,-3,https://www.baseball-reference.com/boxes/NYA/NYA202307210.shtml,-1.0,2.0,3.667,-1.667,3.8,4.8,-1.0,4.0,4.9,-0.9
7,0,NYY,1,KCR,1,5.0,2.0,52-47,4.0,0,0.73,2,https://www.baseball-reference.com/boxes/NYA/NYA202307220.shtml,3.0,4.333,4.333,0.0,3.4,4.4,-1.0,4.2,5.0,-0.8,7,0,5.0,0.0,-4,https://www.baseball-reference.com/boxes/NYA/NYA202307220.shtml,-3.0,2.0,4.333,-2.333,3.8,5.2,-1.4,3.6,4.4,-0.8
7,1,NYY,1,KCR,1,8.0,5.0,53-47,4.0,0,0.84,3,https://www.baseball-reference.com/boxes/NYA/NYA202307230.shtml,3.0,6.0,3.667,2.333,4.4,4.6,-0.2,4.4,5.2,-0.8,7,1,5.0,0.0,-5,https://www.baseball-reference.com/boxes/NYA/NYA202307230.shtml,-3.0,3.667,6.0,-2.333,2.6,4.8,-2.2,3.7,5.1,-1.4
7,3,NYY,1,NYM,0,3.0,9.0,53-48,5.0,1,0.84,-1,https://www.baseball-reference.com/boxes/NYA/NYA202307250.shtml,-6.0,5.333,5.333,0.0,4.8,5.4,-0.6,4.3,5.4,-1.1,7,3,4.0,0.3,1,https://www.baseball-reference.com/boxes/NYA/NYA202307250.shtml,6.0,5.333,5.667,-0.333,4.6,5.4,-0.8,4.2,5.0,-0.8
7,4,NYY,1,NYM,1,3.0,1.0,54-48,5.0,1,0.76,1,https://www.baseball-reference.com/boxes/NYA/NYA202307260.shtml,2.0,4.667,5.0,-0.333,4.8,4.2,0.6,4.4,4.8,-0.4,7,4,4.0,0.35,-1,https://www.baseball-reference.com/boxes/NYA/NYA202307260.shtml,-2.0,3.667,4.0,-0.333,4.4,4.8,-0.4,4.3,4.7,-0.4
7,6,NYY,0,BAL,0,0.0,1.0,54-49,5.0,1,0.94,-1,https://www.baseball-reference.com/boxes/BAL/BAL202307280.shtml,-1.0,2.0,3.667,-1.667,3.8,3.6,0.2,3.8,4.6,-0.8,7,6,1.0,1.37,1,https://www.baseball-reference.com/boxes/BAL/BAL202307280.shtml,1.0,2.667,3.333,-0.667,3.2,3.0,0.2,3.7,4.1,-0.4
7,0,NYY,0,BAL,1,8.0,3.0,55-49,5.0,1,0.8,1,https://www.baseball-reference.com/boxes/BAL/BAL202307290.shtml,5.0,3.667,1.667,2.0,4.4,3.8,0.6,3.9,4.1,-0.2,7,0,1.0,1.24,-1,https://www.baseball-reference.com/boxes/BAL/BAL202307290.shtml,-5.0,2.667,4.667,-2.0,2.8,4.0,-1.2,3.7,3.9,-0.2
7,1,NYY,0,BAL,0,3.0,9.0,55-50,5.0,1,0.92,-1,https://www.baseball-reference.com/boxes/BAL/BAL202307300.shtml,-6.0,3.667,4.333,-0.667,3.4,4.6,-1.2,3.9,4.6,-0.7,7,1,1.0,1.35,1,https://www.baseball-reference.com/boxes/BAL/BAL202307300.shtml,6.0,4.333,3.667,0.667,4.0,4.2,-0.2,3.8,3.7,0.1
7,2,NYY,1,TBR,0,1.0,5.0,55-51,5.0,1,0.8,-2,https://www.baseball-reference.com/boxes/NYA/NYA202307310.shtml,-4.0,4.0,5.667,-1.667,3.0,3.8,-0.8,3.9,4.6,-0.7,7,2,2.0,1.33,2,https://www.baseball-reference.com/boxes/NYA/NYA202307310.shtml,4.0,5.667,6.667,-1.0,4.4,6.0,-1.6,4.0,4.6,-0.6
8,3,NYY,1,TBR,0,2.0,5.0,55-52,5.0,1,0.66,-3,https://www.baseball-reference.com/boxes/NYA/NYA202308010.shtml,-3.0,2.0,6.333,-4.333,2.8,4.6,-1.8,3.8,4.4,-0.6,8,3,2.0,1.27,3,https://www.baseball-reference.com/boxes/NYA/NYA202308010.shtml,3.0,6.0,1.667,4.333,5.2,5.0,0.2,4.2,4.4,-0.2
8,4,NYY,1,TBR,1,7.0,2.0,56-52,5.0,1,0.55,1,https://www.baseball-reference.com/boxes/NYA/NYA202308020.shtml,5.0,3.333,4.0,-0.667,4.2,4.8,-0.6,4.0,4.2,-0.2,8,4,2.0,1.18,-1,https://www.baseball-reference.com/boxes/NYA/NYA202308020.shtml,-5.0,4.0,3.333,0.667,4.8,5.8,-1.0,4.1,5.1,-1.0
8,5,NYY,1,HOU,1,4.0,3.0,57-52,5.0,1,0.69,2,https://www.baseball-reference.com/boxes/NYA/NYA202308030.shtml,1.0,4.333,3.333,1.0,3.4,4.8,-1.4,3.9,4.3,-0.4,8,5,2.0,1.78,-1,https://www.baseball-reference.com/boxes/NYA/NYA202308030.shtml,-1.0,2.667,2.0,0.667,3.4,3.4,0.0,5.6,5.0,0.6
8,6,NYY,1,HOU,0,3.0,7.0,57-53,5.0,1,0.82,-1,https://www.baseball-reference.com/boxes/NYA/NYA202308040.shtml,-4.0,4.667,4.0,0.667,3.4,4.4,-1.0,3.4,4.5,-1.1,8,6,2.0,1.81,1,https://www.baseball-reference.com/boxes/NYA/NYA202308040.shtml,4.0,4.333,3.0,1.333,4.4,2.4,2.0,5.3,4.4,0.9
8,0,NYY,1,HOU,1,3.0,1.0,58-53,4.0,0,0.68,1,https://www.baseball-reference.com/boxes/NYA/NYA202308050.shtml,2.0,3.333,3.667,-0.333,3.8,3.6,0.2,3.4,3.7,-0.3,8,0,2.0,1.77,-1,https://www.baseball-reference.com/boxes/NYA/NYA202308050.shtml,-2.0,3.667,3.333,0.333,3.2,2.4,0.8,5.0,4.4,0.6
8,1,NYY,1,HOU,0,7.0,9.0,58-54,4.0,0,0.76,-1,https://www.baseball-reference.com/boxes/NYA/NYA202308060.shtml,-2.0,4.333,5.667,-1.333,4.8,4.4,0.4,3.8,4.5,-0.7,8,1,2.0,1.78,1,https://www.baseball-reference.com/boxes/NYA/NYA202308060.shtml,2.0,5.667,4.333,1.333,4.6,3.8,0.8,5.4,3.8,1.6
8,2,NYY,0,CHW,0,1.0,5.0,58-55,5.0,1,0.48,-2,https://www.baseball-reference.com/boxes/CHA/CHA202308070.shtml,-4.0,3.667,5.0,-1.333,3.6,5.0,-1.4,3.9,4.9,-1.0,8,2,4.0,0.01,3,https://www.baseball-reference.com/boxes/CHA/CHA202308070.shtml,4.0,5.667,2.667,3.0,4.4,3.4,1.0,3.3,3.7,-0.4
8,3,NYY,0,CHW,1,7.0,1.0,59-55,4.0,1,0.44,1,https://www.baseball-reference.com/boxes/CHA/CHA202308080.shtml,6.0,5.0,5.0,0.0,4.2,4.6,-0.4,3.8,4.7,-0.9,8,3,4.0,0.01,-1,https://www.baseball-reference.com/boxes/CHA/CHA202308080.shtml,-6.0,3.667,3.667,0.0,4.0,3.8,0.2,3.1,4.4,-1.3
8,4,NYY,0,CHW,0,2.0,9.0,59-56,5.0,1,0.51,-1,https://www.baseball-reference.com/boxes/CHA/CHA202308090.shtml,-7.0,3.333,5.0,-1.667,4.0,5.0,-1.0,3.7,4.7,-1.0,8,4,4.0,0.01,1,https://www.baseball-reference.com/boxes/CHA/CHA202308090.shtml,7.0,5.0,3.333,1.667,5.4,3.4,2.0,3.3,4.4,-1.1
8,6,NYY,0,MIA,1,9.0,4.0,60-56,5.0,1,0.4,1,https://www.baseball-reference.com/boxes/MIA/MIA202308110.shtml,5.0,6.0,4.667,1.333,5.2,5.6,-0.4,4.5,4.6,-0.1,8,6,3.0,0.99,-1,https://www.baseball-reference.com/boxes/MIA/MIA202308110.shtml,-5.0,4.0,5.0,-1.0,2.8,5.2,-2.4,3.6,5.6,-2.0
8,0,NYY,0,MIA,0,1.0,3.0,60-57,5.0,0,0.47,-1,https://www.baseball-reference.com/boxes/MIA/MIA202308120.shtml,-2.0,4.0,5.333,-1.333,4.0,4.4,-0.4,4.4,4.4,0.0,8,0,3.0,0.95,1,https://www.baseball-reference.com/boxes/MIA/MIA202308120.shtml,2.0,4.0,4.667,-0.667,3.4,4.2,-0.8,3.8,5.4,-1.6
8,1,NYY,0,MIA,0,7.0,8.0,60-58,5.0,0,0.42,-2,https://www.baseball-reference.com/boxes/MIA/MIA202308130.shtml,-1.0,5.667,5.0,0.667,5.2,5.0,0.2,4.4,5.0,-0.6,8,1,3.0,1.03,2,https://www.baseball-reference.com/boxes/MIA/MIA202308130.shtml,1.0,5.0,5.667,-0.667,4.6,4.6,0.0,3.7,5.3,-1.6
8,2,NYY,0,ATL,0,3.0,11.0,60-59,5.0,1,0.34,-3,https://www.baseball-reference.com/boxes/ATL/ATL202308140.shtml,-8.0,3.667,7.333,-3.667,4.4,7.0,-2.6,4.3,5.8,-1.5,8,2,1.0,0.19,1,https://www.baseball-reference.com/boxes/ATL/ATL202308140.shtml,8.0,7.667,3.333,4.333,10.2,2.6,7.6,8.0,4.4,3.6
8,3,NYY,0,ATL,0,0.0,5.0,60-60,5.0,1,0.31,-4,https://www.baseball-reference.com/boxes/ATL/ATL202308150.shtml,-5.0,3.333,8.0,-4.667,4.0,6.2,-2.2,4.0,5.6,-1.6,8,3,1.0,0.15,2,https://www.baseball-reference.com/boxes/ATL/ATL202308150.shtml,5.0,7.333,3.333,4.0,9.8,2.6,7.2,8.1,3.8,4.3
8,4,NYY,0,ATL,0,0.0,2.0,60-61,5.0,1,0.23,-5,https://www.baseball-reference.com/boxes/ATL/ATL202308160.shtml,-2.0,1.0,6.0,-5.0,2.2,5.8,-3.6,3.7,5.7,-2.0,8,4,1.0,0.12,3,https://www.baseball-reference.com/boxes/ATL/ATL202308160.shtml,2.0,6.0,1.0,5.0,6.0,2.0,4.0,7.7,3.1,4.6
8,6,NYY,1,BOS,0,3.0,8.0,60-62,5.0,1,0.19,-6,https://www.baseball-reference.com/boxes/NYA/NYA202308180.shtml,-5.0,1.0,5.0,-4.0,2.6,6.8,-4.2,3.3,5.6,-2.3,8,6,4.0,0.6,1,https://www.baseball-reference.com/boxes/NYA/NYA202308180.shtml,5.0,5.667,6.333,-0.667,5.6,5.2,0.4,4.4,4.6,-0.2
8,0,NYY,1,BOS,0,1.0,8.0,60-63,5.0,0,0.14,-7,https://www.baseball-reference.com/boxes/NYA/NYA202308190.shtml,-7.0,1.333,6.0,-4.667,1.4,6.8,-5.4,3.3,5.9,-2.6,8,0,4.0,0.68,2,https://www.baseball-reference.com/boxes/NYA/NYA202308190.shtml,7.0,7.667,4.667,3.0,6.0,4.8,1.2,4.9,3.8,1.1
8,1,NYY,1,BOS,0,5.0,6.0,60-64,5.0,0,0.09,-8,https://www.baseball-reference.com/boxes/NYA/NYA202308200.shtml,-1.0,3.0,7.333,-4.333,1.8,5.8,-4.0,3.1,6.4,-3.3,8,1,4.0,0.75,3,https://www.baseball-reference.com/boxes/NYA/NYA202308200.shtml,1.0,7.333,3.0,4.333,6.2,5.0,1.2,5.1,4.0,1.1
8,3,NYY,1,WSN,0,1.0,2.0,60-65,5.0,1,0.04,-9,https://www.baseball-reference.com/boxes/NYA/NYA202308220.shtml,-1.0,2.333,5.333,-3.0,2.0,5.2,-3.2,3.0,5.7,-2.7,8,3,5.0,0.04,2,https://www.baseball-reference.com/boxes/NYA/NYA202308220.shtml,1.0,3.0,5.333,-2.333,5.4,6.0,-0.6,5.6,4.8,0.8
8,4,NYY,1,WSN,1,9.0,1.0,61-65,5.0,1,0.02,1,https://www.baseball-reference.com/boxes/NYA/NYA202308230.shtml,8.0,5.0,3.0,2.0,3.8,5.0,-1.2,3.0,5.4,-2.4,8,4,5.0,0.05,-1,https://www.baseball-reference.com/boxes/NYA/NYA202308230.shtml,-8.0,2.333,4.333,-2.0,3.6,6.4,-2.8,4.9,5.5,-0.6
8,5,NYY,1,WSN,0,5.0,6.0,61-66,5.0,0,0.03,-1,https://www.baseball-reference.com/boxes/NYA/NYA202308240.shtml,-1.0,5.0,3.0,2.0,4.2,4.6,-0.4,3.4,5.7,-2.3,8,5,4.0,0.02,1,https://www.baseball-reference.com/boxes/NYA/NYA202308240.shtml,1.0,3.0,5.0,-2.0,3.2,6.0,-2.8,5.2,5.8,-0.6
8,6,NYY,0,TBR,1,6.0,2.0,62-66,5.0,1,0.04,1,https://www.baseball-reference.com/boxes/TBA/TBA202308250.shtml,4.0,6.667,3.0,3.667,5.2,3.4,1.8,3.3,5.1,-1.8,8,6,2.0,1.0,-1,https://www.baseball-reference.com/boxes/TBA/TBA202308250.shtml,-4.0,4.333,4.667,-0.333,8.6,4.4,4.2,7.4,4.5,2.9
8,0,NYY,0,TBR,0,0.0,3.0,62-67,5.0,0,0.05,-1,https://www.baseball-reference.com/boxes/TBA/TBA202308260.shtml,-3.0,3.667,3.667,0.0,4.2,2.8,1.4,3.0,4.3,-1.3,8,0,2.0,0.94,1,https://www.baseball-reference.com/boxes/TBA/TBA202308260.shtml,3.0,3.333,3.0,0.333,5.6,3.6,2.0,6.7,4.3,2.4
8,1,NYY,0,TBR,0,4.0,7.0,62-68,5.0,0,0.02,-2,https://www.baseball-reference.com/boxes/TBA/TBA202308270.shtml,-3.0,3.333,4.0,-0.667,4.8,3.8,1.0,3.4,4.5,-1.1,8,1,2.0,0.91,2,https://www.baseball-reference.com/boxes/TBA/TBA202308270.shtml,3.0,4.0,3.333,0.667,4.6,3.6,1.0,7.4,4.0,3.4
8,2,NYY,0,DET,1,4.0,1.0,63-68,5.0,1,0.01,1,https://www.baseball-reference.com/boxes/DET/DET202308280.shtml,3.0,2.667,3.667,-1.0,3.8,3.8,0.0,3.8,4.4,-0.6,8,2,3.0,0.12,-3,https://www.baseball-reference.com/boxes/DET/DET202308280.shtml,-3.0,2.333,10.0,-7.667,3.0,7.4,-4.4,3.8,5.8,-2.0
8,3,NYY,0,DET,1,4.0,2.0,64-68,5.0,1,0.01,2,https://www.baseball-reference.com/boxes/DET/DET202308290.shtml,2.0,4.0,3.333,0.667,3.6,3.0,0.6,3.9,3.8,0.1,8,3,3.0,0.06,-4,https://www.baseball-reference.com/boxes/DET/DET202308290.shtml,-2.0,2.333,8.333,-6.0,2.6,7.0,-4.4,3.9,5.8,-1.9
8,4,NYY,0,DET,1,6.0,2.0,65-68,5.0,1,0.02,3,https://www.baseball-reference.com/boxes/DET/DET202308300.shtml,4.0,4.667,1.667,3.0,3.6,3.0,0.6,4.4,3.2,1.2,8,4,3.0,0.06,-5,https://www.baseball-reference.com/boxes/DET/DET202308300.shtml,-4.0,1.667,4.667,-3.0,2.2,8.0,-5.8,3.7,6.1,-2.4
8,5,NYY,0,DET,0,3.0,4.0,65-69,5.0,0,0.03,-1,https://www.baseball-reference.com/boxes/DET/DET202308310.shtml,-1.0,4.333,2.667,1.667,4.2,3.2,1.0,4.2,3.0,1.2,8,5,3.0,0.04,1,https://www.baseball-reference.com/boxes/DET/DET202308310.shtml,1.0,2.667,4.333,-1.667,2.6,6.8,-4.2,3.7,6.3,-2.6
